Source;Date;Time;Model;Type;Study Date Range;Study Time Range;Longitude;Latitude;Unit
Vasari v1.0;24.06.2014;19:03;SolarRadiationToPanels_Sample.rvt;Average;"21.06.2010,21.06.2010";"Sunrise,Sunset";-71,0329971313477;42,2130012512207;BTU/ft²

Analysis point index;Insolation value;point x;point y;point z;normal x;normal y;normal z
128;40,5555998001099;4,26325752233612;-4,6052525904127;32,7528236214037;0;-0,9955599;0,09413037
129;40,9740638885498;4,26325752233612;-4,24092488181656;36,6060969886276;0;-0,9955599;0,09413037
130;41,3238057861328;4,26325752233612;-3,87659717322041;40,4593703558516;0;-0,9955599;0,09413037
131;41,3238057861328;4,26325752233612;-3,51226946462426;44,3126437230755;0;-0,9955599;0,09413037
132;41,3238057861328;4,26325752233612;-3,14794175602811;48,1659170902995;0;-0,9955599;0,09413037
133;41,3238057861328;4,26325752233612;-2,78361404743196;52,0191904575234;0;-0,9955599;0,09413037
134;41,3238057861328;4,26325752233612;-2,41928633883582;55,8724638247474;0;-0,9955599;0,09413037
135;41,3238057861328;4,26325752233612;-2,05495863023967;59,7257371919714;0;-0,9955599;0,09413037
136;41,3238057861328;4,26325752233612;-1,69063092164352;63,5790105591953;0;-0,9955599;0,09413037
137;36,0638700027466;8,23455560879638;-7,51987425918188;1,92663668361198;0;-0,9955599;0,09413037
138;36,8622711868286;8,23455560879638;-7,15554655058574;5,77991005083594;0;-0,9955599;0,09413037
139;37,3343127059937;8,23455560879638;-6,79121884198959;9,6331834180599;0;-0,9955599;0,09413037
140;37,8942770309448;8,23455560879638;-6,42689113339344;13,4864567852839;0;-0,9955599;0,09413037
141;38,3904553604126;8,23455560879638;-6,06256342479729;17,3397301525078;0;-0,9955599;0,09413037
142;38,9533872070312;8,23455560879638;-5,69823571620115;21,1930035197318;0;-0,9955599;0,09413037
143;39,5385283050537;8,23455560879638;-5,333908007605;25,0462768869557;0;-0,9955599;0,09413037
144;40,1242329177856;8,23455560879638;-4,96958029900885;28,8995502541797;0;-0,9955599;0,09413037
145;40,5873960571289;8,23455560879638;-4,6052525904127;32,7528236214037;0;-0,9955599;0,09413037
146;41,002587890625;8,23455560879638;-4,24092488181656;36,6060969886276;0;-0,9955599;0,09413037
147;41,3238057861328;8,23455560879638;-3,87659717322041;40,4593703558516;0;-0,9955599;0,09413037
148;41,3238057861328;8,23455560879638;-3,51226946462426;44,3126437230755;0;-0,9955599;0,09413037
149;41,3238057861328;8,23455560879638;-3,14794175602811;48,1659170902995;0;-0,9955599;0,09413037
150;41,3238057861328;8,23455560879638;-2,78361404743196;52,0191904575234;0;-0,9955599;0,09413037
151;41,3238057861328;8,23455560879638;-2,41928633883582;55,8724638247474;0;-0,9955599;0,09413037
152;41,3238057861328;8,23455560879638;-2,05495863023967;59,7257371919714;0;-0,9955599;0,09413037
153;41,3238057861328;8,23455560879638;-1,69063092164352;63,5790105591953;0;-0,9955599;0,09413037
154;35,2396100234985;12,2058536952567;-7,51987425918188;1,92663668361198;0;-0,9955599;0,09413037
155;36,5117819671631;12,2058536952567;-7,15554655058574;5,77991005083594;0;-0,9955599;0,09413037
156;37,3955012130737;12,2058536952567;-6,79121884198959;9,6331834180599;0;-0,9955599;0,09413037
157;38,0125691680908;12,2058536952567;-6,42689113339344;13,4864567852839;0;-0,9955599;0,09413037
158;38,5333776855469;12,2058536952567;-6,06256342479729;17,3397301525078;0;-0,9955599;0,09413037
159;39,0694035186768;12,2058536952567;-5,69823571620115;21,1930035197318;0;-0,9955599;0,09413037
160;39,677189201355;12,2058536952567;-5,333908007605;25,0462768869557;0;-0,9955599;0,09413037
161;40,2911662902832;12,2058536952567;-4,96958029900885;28,8995502541797;0;-0,9955599;0,09413037
162;40,672039352417;12,2058536952567;-4,6052525904127;32,7528236214037;0;-0,9955599;0,09413037
163;41,0830955200195;12,2058536952567;-4,24092488181656;36,6060969886276;0;-0,9955599;0,09413037
164;41,3238057861328;12,2058536952567;-3,87659717322041;40,4593703558516;0;-0,9955599;0,09413037
165;41,3238057861328;12,2058536952567;-3,51226946462426;44,3126437230755;0;-0,9955599;0,09413037
166;41,3238057861328;12,2058536952567;-3,14794175602811;48,1659170902995;0;-0,9955599;0,09413037
167;41,3238057861328;12,2058536952567;-2,78361404743196;52,0191904575234;0;-0,9955599;0,09413037
168;41,3238057861328;12,2058536952567;-2,41928633883582;55,8724638247474;0;-0,9955599;0,09413037
169;41,3238057861328;12,2058536952567;-2,05495863023967;59,7257371919714;0;-0,9955599;0,09413037
170;41,3238057861328;12,2058536952567;-1,69063092164352;63,5790105591953;0;-0,9955599;0,09413037
