Source;Date;Time;Model;Type;Study Date Range;Study Time Range;Longitude;Latitude;Unit
Vasari v1.0;28.05.2012;21:57;SolarRadiationProject;Cumulative;"20.03.2010,20.03.2010";"12:00,12:00";-71,0329971313477;42,2130012512207;BTU/ft²

Analysis point index;Insolation value;point x;point y;point z;normal x;normal y;normal z
76;24,3776027984619;28,0515489611504;-18,0167652185087;117,112216448771;0,9817621;-0,1813467;-0,05706597
77;25,691424041748;28,4964505914982;-18,5564065967195;126,481193764673;0,9793433;-0,1938066;-0,05766878
78;27,0080604400635;28,941352221846;-19,0960479749302;135,850171080575;0,9768217;-0,2059765;-0,05825001
79;28,3227354202271;29,3862538521938;-19,635689353141;145,219148396476;0,9742064;-0,2178607;-0,05881033
80;29,6377199707031;29,8311554825416;-20,1753307313517;154,588125712378;0,9715059;-0,229464;-0,05935043
81;30,9527794952393;30,2760571128894;-20,7149721095625;163,95710302828;0,9687285;-0,2407912;-0,05987098
82;32,2678632049561;30,7209587432372;-21,2546134877733;173,326080344181;0,9658819;-0,2518477;-0,06037264
83;33,5825115814209;31,165860373585;-21,794254865984;182,695057660083;0,9629733;-0,2626385;-0,06085606
84;34,896221572876;31,6107620039328;-22,3338962441948;192,064034975985;0,9600095;-0,2731692;-0,06132187
85;11,0905100212097;22,7762867727409;-3,2974580671998;4,60341422550788;0,9980155;-0,008308468;-0,06241835
86;11,0813402099609;23,3483031546167;-3,7540776949166;13,8102426765238;0,9976947;-0,02469269;-0,063211
87;11,0728137245178;23,9203195364924;-4,21069732263339;23,0170711275397;0,9971188;-0,04076313;-0,06397225
88;11,0621093635559;24,4923359183681;-4,66731695035019;32,2238995785556;0,9963029;-0,05651658;-0,06470286
89;11,055267375946;25,0643523002438;-5,12393657806698;41,4307280295715;0,9952615;-0,07195088;-0,06540363
90;11,7027348937988;25,6363686821196;-5,58055620578378;50,6375564805874;0,994009;-0,08706482;-0,0660754
91;13,6770872802734;26,2083850639953;-6,03717583350058;59,8443849316033;0,9925591;-0,1018581;-0,06671901
92;14,9891442146301;26,780401445871;-6,49379546121737;69,0512133826192;0,9909253;-0,1163314;-0,06733532
93;16,9574055633545;27,3524178277468;-6,95041508893417;78,2580418336351;0,9891206;-0,1304858;-0,06792519
94;18,2750746688843;27,9244342096225;-7,40703471665096;87,464870284651;0,9871575;-0,1443234;-0,06848951
95;20,2500050811768;28,4964505914982;-7,86365434436776;96,6716987356669;0,9850479;-0,1578468;-0,06902914
96;21,562046295166;29,068466973374;-8,32027397208456;105,878527186683;0,9828033;-0,1710591;-0,06954496
97;22,8777177047729;29,6404833552497;-8,77689359980135;115,085355637699;0,9804346;-0,1839639;-0,07003782
98;24,1926587219238;30,2124997371254;-9,23351322751815;124,292184088715;0,9779522;-0,1965654;-0,07050857
99;25,5102528533936;30,7845161190011;-9,69013285523494;133,499012539731;0,9753662;-0,2088679;-0,07095805
100;26,8269908294678;31,3565325008769;-10,1467524829517;142,705840990746;0,9726858;-0,2208761;-0,07138707
101;28,1440141906738;31,9285488827526;-10,6033721106685;151,912669441762;0,96992;-0,2325952;-0,07179645
102;29,4622709960938;32,5005652646283;-11,0599917383853;161,119497892778;0,9670771;-0,2440304;-0,07218697
103;30,7785252685547;33,072581646504;-11,5166113661021;170,326326343794;0,9641653;-0,2551872;-0,07255939
104;32,09464894104;33,6445980283798;-11,9732309938189;179,53315479481;0,9611918;-0,2660711;-0,07291444
105;33,4097640914917;34,2166144102555;-12,4298506215357;188,739983245826;0,9581638;-0,2766879;-0,07325286
106;10,888606086731;22,8398441485049;4,94615254558001;4,52233979306499;0,9969634;-0,008447814;-0,07741173
107;10,8812199325562;23,5389752819086;4,57255466835717;13,5670193791951;0,9966315;-0,0251025;-0,078074
108;10,874257019043;24,2381064153123;4,19895679113434;22,6116989653252;0,9960368;-0,04143229;-0,07870255
109;10,8654862632751;24,9372375487159;3,82535891391151;31,6563785514553;0,995195;-0,05743389;-0,07929844
110;10,8601304550171;25,6363686821196;3,45176103668867;40,7010581375854;0,9941215;-0,0731051;-0,07986277
